"Pest","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error.1","z value.1","Pr(>|z|).1","2.5 %.1","97.5 %.1"
"Fungus443",11.4193973781472,6.57684332277209,1.80268902850196,0.154324079624286,-1.47097866644885,24.3097734227432,-5.22798298899223,2.70128634151912,-2.2599661126598,0.0646547741945688,-10.5224069302997,0.0664409523152111
"Fungus449",4.43165506066016,3.38830039512781,1.31315031157433,0.239738366769769,-2.20929168259318,11.0726018039135,-2.64775241460182,1.42807956174868,-1.96377226597784,0.0827105150866947,-5.44673692268699,0.151232093483345
"Fungus503",1.67876663982423,2.95606789580069,0.542267513459727,0.594402579833952,-4.11501997180021,7.47255325144868,-1.68264591882591,1.22791896124776,-1.59453551881882,0.128562843122847,-4.08932285880536,0.72403102115354
"Fungus508",23.1575986819961,5.16121039264332,4.54633382707594,1.13745350016063e-05,13.0418121957814,33.2733851682108,-12.4072968919137,2.6704506960189,-4.76511445609789,9.42571708904638e-06,-17.6412840786006,-7.17330970522673
"Fungus509",279.680543392804,170084.047170724,0.00164436670014132,0.998687985788927,-333078.926256038,333638.287342824,-139.346511097104,82016.6221517344,-0.0016990032927631,0.998644392156137,-160888.972062127,160610.279039932
"Fungus511",6.47201963833907,2.2352439529054,2.14067990421857,0.322200863538563,2.09102199398354,10.8530172826946,-3.21644977294611,0.936809671832942,-2.79931928960355,0.213937693074436,-5.05256299010746,-1.38033655578476
"Fungus512",39.91155494672,20.312746683385,1.98421928221253,0.0482348913713177,0.0993030201999074,79.7238068732401,-20.0658676035144,9.6732644148012,-2.17932181913857,0.03438312156851,-39.0251174694577,-1.10661773757115
"Fungus517",74.5086801490895,46.8078008307948,2.61092750648164,0.0507395189666437,-17.2329236747924,166.250283972971,-35.2689344850845,21.7557431824711,-2.81159892483393,0.0490706092464553,-77.9094075796308,7.37153860946171
"Fungus518",84.8451700658272,54.4526670365817,2.56384407369897,0.115450631731762,-21.8800961880243,191.570436319679,-39.2926334958594,25.2236342174605,-2.59071465061945,0.11557975771835,-88.7300481212941,10.1447811295754
"Fungus519",3.36946875023855,2.1284809180655,1.60008743759098,0.233812553778534,-0.802277190950584,7.54121469142768,-2.15726908027298,0.91122579020404,-2.43651613831807,0.0635803727207068,-3.94323881085695,-0.371299349689007
"Fungus520",35.7852303059346,8867.25653042252,0.00403565975374228,0.996780018130237,-17343.7182109998,17415.2886716117,-25.8400690173775,6127.35782053342,-0.00421716338007628,0.996635200422185,-12035.2407176527,11983.560579618
"Fungus521",593.09388677346,182147.447082549,0.00325617914833802,0.997401949522671,-356409.342270938,357595.530044485,-293.462560647942,89179.0916797083,-0.00329080866925072,0.997374319310861,-175081.270426872,174494.345305576
"Fungus522",109.480803561577,40171.0272771549,0.00272536728538775,0.9978254742124,-78624.285881638,78843.2474887612,-66.1945752159936,24443.0679035441,-0.00270811239723291,0.997839241570451,-47973.7273378293,47841.3381873973
"Fungus523",13.6627325685618,5.09289617067582,2.72855427585073,0.0924672765730451,3.68083949703522,23.6446256400883,-7.60280639813376,2.34333578088245,-3.24475524720162,0.0352594823889408,-12.1956601323474,-3.00995266392012
"Fungus524",16.656787426646,5.54051276658179,2.67525519300232,0.222606029456147,5.79758194826135,27.5159929050307,-8.31974792764752,2.38353333622046,-3.37157180536376,0.0298299315871135,-12.9913874225902,-3.64810843270482
"Fungus525",80.7263012914336,50.2633404389072,1.82200396733721,0.10564540764215,-17.7880357115002,179.240638294367,-38.5715756678843,23.4426120647864,-1.87749863712241,0.0979023416668567,-84.5182510184098,7.37509968264127
"Fungus526",27.5507682239506,5.06982381337791,4.99269631835971,0.0167981495487996,17.6140961417664,37.4874403061349,-12.7006897974353,2.22546073759759,-5.33657127204388,0.0736089089094684,-17.0625126921345,-8.33886690273603
"Fungus527",816.68072356133,145760.529240969,0.628338659895935,0.775454725153518,-284868.706956235,286502.068403358,-411.287351963465,73482.41612089,-0.627093692889883,0.775476391920069,-144434.176445893,143611.601741966
"Fungus600",42.2755637709606,26.4108900327389,1.82472803336009,0.0900611242760872,-9.48882949285546,94.0399570347767,-21.290456098679,12.6691857737373,-1.94203332091002,0.078471556111054,-46.1216039286513,3.54069173129327
"Insect1000",3.67818434126307,2.63503898208187,1.21524729709374,0.204996434249734,-1.48639716147649,8.84276584400262,-2.31710282903448,1.10815080108223,-1.96704254845029,0.19773295286505,-4.48903848859486,-0.145167169474106
"Insect104",17.6006125575818,4.13046989055714,3.66713077449046,0.159817370617323,9.50504033286269,25.6961847823009,-8.66566159405458,1.82685599766832,-4.26535626254276,0.0451602098219083,-12.2462335544255,-5.08508963368369
"Insect105",3.95992306277297,4.33092782969062,0.697802234169194,0.54142504588328,-4.52853950306287,12.4483856286088,-2.6635351290736,1.80192248964908,-1.57938624201775,0.146398569620507,-6.19523831171854,0.868168053571337
"Insect106",5.02805728187814,2.63797936955117,1.68747493464096,0.240586449058496,-0.142287274401838,10.1984018381581,-2.6482796937574,1.12126392194512,-2.20297962600224,0.113811450276198,-4.84591659793396,-0.450642789580846
"Insect113",3.57973600986437,3.69554554611728,0.860162632855422,0.411880666550219,-3.6634001637529,10.8228721834816,-3.17137126796905,1.64593408493553,-1.99112960617372,0.0509455505623856,-6.39734279536959,0.0546002594314832
"Insect117",6.75727327537896,3.6930662867384,1.824152778377,0.141871797700221,-0.481003639147363,13.9955501899053,-3.60824559336088,1.56818051471259,-2.36713427240804,0.0531141532722404,-6.68182292345504,-0.534668263266724
"Insect120",27.4248931650123,15.4546130364486,1.86768216413453,0.075103213999139,-2.86559178143024,57.7153781114548,-14.1553087054103,7.27371303252874,-2.05491288243165,0.0542984602916777,-28.4115242830463,0.100906872225644
"Insect123",5.03465860738602,3.26726857646446,1.12673854928715,0.375422320380315,-1.36907013030377,11.4383873450758,-3.40634264536847,1.40014930203868,-2.2338227553622,0.0492776519175313,-6.15058485034317,-0.662100440393775
"Insect1256",5.20770620851323,4.31265916279792,0.960029984381718,0.366996197978958,-3.24495042816736,13.6603628451938,-2.76377407628948,1.77509679095085,-1.70472771567611,0.122579165037784,-6.24289985562576,0.715351703046804
"Insect1259",5.2508635024991,2.8856278938219,1.8440749783228,0.196646600177427,-0.404863242176002,10.9065902471742,-2.28296875612462,1.20470642708645,-1.91439179666531,0.182980647670098,-4.64414996515798,0.0782124529087423
"Insect127",9.11606022416654,2.79106384436551,3.17280475124983,0.0579251370980561,3.64567561065822,14.5864448376749,-5.88807172666422,1.42519339540287,-4.07829711485997,0.00588378075009153,-8.6813994526582,-3.09474400067023
"Insect1272",5.07241214332033,2.49457457833596,1.56862619004103,0.29352351520734,0.183135813032662,9.961688473608,-2.9437821713781,1.0535331206342,-2.40780726091393,0.232147168260146,-5.00866914434122,-0.87889519841498
"Insect1273",3.16331416340462,2.81218587748842,1.13604595719243,0.320263949481205,-2.34846887430486,8.6750972011141,-1.43238269886705,1.16636894104839,-1.26900644045246,0.267686626929864,-3.71842381600801,0.853658418273906
"Insect1274",7.2059929723441,5.13664133143388,1.33751464709791,0.237321659203282,-2.86163903876616,17.2736249834544,-3.71316758731922,2.12737240261017,-1.94518105852548,0.0719991262126884,-7.88274087813959,0.456405703501152
"Insect1275",5.0783492219959,3.45655556530068,1.44825999078519,0.27476375201384,-1.69637519655491,11.8530736405467,-3.53043378791406,1.50205030693725,-2.36803696386507,0.0563695466519357,-6.4743982924784,-0.586469283349709
"Insect1276",6.22647540801704,2.82856258078614,1.96325072536526,0.136350447088935,0.682594621658536,11.7703561943756,-2.86495232437981,1.19188697848615,-2.20020892819711,0.0935889441936644,-5.20100787585493,-0.528896772904695
"Insect1289",5.24761606204475,3.72411252187793,0.967092627066695,0.379900248735984,-2.05151035521062,12.5467424793001,-3.50964969837966,1.60618964997662,-2.22954781220262,0.0284008576331424,-6.65772356467483,-0.361575832084501
"Insect1290",4.35586226015872,3.32282474459577,1.27973606754728,0.280130876350272,-2.15675456618749,10.8684790865049,-2.90918515854591,1.42668377888775,-2.12141919901945,0.0626798623339107,-5.70543398249341,-0.112936334598421
"Insect1291",3.1809207050102,2.53765674551866,1.10816082003349,0.342445831114693,-1.79279512133149,8.1546365313519,-1.91724962450891,1.07502462563144,-1.71767682612438,0.131836844103305,-4.0242591732402,0.189759924222371
"Insect1292",2.97553384055865,3.88156837089163,0.953957586084452,0.372100442660177,-4.63220036991876,10.5832680510361,-1.93646033068608,1.56908424652264,-1.57623579505423,0.158519703644311,-5.01180894257961,1.13888828120746
"Insect1294",21.7777161172005,13.4732535288166,0.901331947574614,0.395991015000367,-4.62937555385718,48.1848077882582,-10.1068717564155,5.45806066265657,-1.93194959336363,0.0624517722609837,-20.8044740806572,0.590730567826202
"Insect1295",6.97615330892002,5.68999204425611,1.19574942494885,0.248105724313793,-4.1760261701414,18.1283327879814,-4.60465161524155,2.46767012609971,-2.01127687586239,0.0564206809355092,-9.44119618812239,0.231892957639293
"Insect130",9.60765875350873,7.29301279525921,0.827541695522574,0.429455110026336,-4.6863836639891,23.9017011710066,-4.89447291941085,2.98228792082259,-1.70322083726738,0.100007747635339,-10.739649835752,0.950703996930267
"Insect132",7.49925210747199,3.54890549685233,2.08801184081041,0.125989670981114,0.543525149105202,14.4549790658388,-5.31459796157256,1.7344994543655,-3.00536482791744,0.0137991991506123,-8.71415442333331,-1.9150414998118
"Insect133",6.07748361675833,4.94029958121268,0.561623025012527,0.548494811557437,-3.60532563525683,15.7602928687735,-3.20550123044355,2.01760256252943,-1.44495288657711,0.175338280064277,-7.15992958811697,0.748927127229859
"Insect134",41.0133388271847,5946.08798026552,3.59629029675722,0.153292482464445,-11613.1049513998,11695.1316290541,-22.735197193381,3242.48809055024,-3.92666580179405,0.153279069177237,-6377.8950749719,6332.42468058513
"Insect135",50.7194568406687,12154.4253880896,0.00417292099142505,0.996670500430407,-23771.5165565943,23872.9554702756,-32.27834771777,7497.28732461626,-0.00430533689322386,0.99656484877613,-14726.6914857143,14662.1347902788
"Insect137",24.5006593907707,8.67847210208925,2.52250066553286,0.11456233316682,7.49116662984011,41.5101521517012,-11.7774668471163,3.75351606928636,-3.01769177163242,0.0104913240266459,-19.1342231583099,-4.42071053592273
"Insect1449",6.23016750626104,5.38633538607935,1.05285011050671,0.307615958671981,-4.32685585910813,16.7871908716302,-4.82962201389223,2.38986855704413,-2.14023590381219,0.0392169007586258,-9.51367831348343,-0.145565714301031
"Insect1451",6.46046179559179,6.8398037648394,1.1688208633705,0.344385099677096,-6.94530724481489,19.8662308359985,-4.02499109612627,2.82857186017002,-2.07209003807563,0.104132687111577,-9.56889006974297,1.51890787749044
"Insect1455",3.76192745166428,2.7467056805985,1.26582361512372,0.252458153687935,-1.62151675844037,9.14537166176892,-2.13418597874093,1.15640124014103,-1.78320657030899,0.148600349604072,-4.4006907610948,0.132318803612945
"Insect1456",3.24436466349392,2.82259308135261,1.09831700030351,0.331790948831627,-2.28781611896914,8.77654544595697,-2.45682244205092,1.21438550256828,-2.06163087261573,0.0696297467906379,-4.83697429043232,-0.0766705936695171
"Insect1461",2.9527284484058,2.11100464683008,1.41241585339695,0.265672304929793,-1.18476463057785,7.09022152738944,-2.35351147967763,0.927271238446668,-2.61733967164126,0.0347348527441346,-4.17092971093295,-0.536093248422311
"Insect1466",1.88895961810408,3.14850446805164,0.59529601423662,0.555007286708458,-4.28199574444057,8.05991498064872,-2.01869937702772,1.3337047182928,-1.78161896424293,0.101975420660247,-4.63271259089275,0.595313836837304
"Insect1467",21.2493386828909,8.97450438222663,2.20116846029531,0.0714314152178817,3.65963331462983,38.839044051152,-11.4631460085917,4.20862423759821,-2.63531569697614,0.0221804023170073,-19.7118979387466,-3.21439407843689
"Insect1492",8.0329852336662,5.13944208685984,1.34248659516852,0.224990514116534,-2.04013615720846,18.1061066245409,-4.65647869710759,2.21129547064551,-2.13431023157824,0.0358633621624462,-8.99053817874934,-0.322419215465837
"Insect1493",519.540169094855,159957.212135968,0.622553674202111,0.751356141385221,-312990.834684835,314029.915023024,-249.25907862093,76490.0305088153,-0.692378664349755,0.749518039077924,-150166.964052269,149668.445895027
"Insect1494",17.5524054676117,10.0281607584577,1.75167405108579,0.0798405506418657,-2.10242845014318,37.2072393853666,-10.4805112015836,5.01681850895927,-2.10707593189972,0.0360805576892897,-20.3132947961177,-0.647727607049517
"Insect1495",2.72382362589134,3.70287175709081,0.836131771811155,0.409812805905957,-4.53367165737718,9.98131890915987,-2.47223368850979,1.56873256720823,-1.90862990568141,0.0932210176225529,-5.54689302161297,0.602425644593399
"Insect1497",3.84097785359562,3.4217061691679,1.03592544474501,0.331556002492174,-2.86544300365197,10.5473987108432,-3.10096845367301,1.49300389255162,-2.0640857320624,0.0460274670877861,-6.02720231185229,-0.174734595493735
"Insect1498",3.15432704472749,2.19338311865031,1.54875557189998,0.245194871605469,-1.14462487212526,7.45327896158024,-2.47496808703938,0.959861484370623,-2.80499592616216,0.0329301220131133,-4.35626202655295,-0.5936741475258
"Insect1500",8.76720241246069,4.74326264435116,1.69067122332963,0.158189555452815,-0.529421539681802,18.0638263646032,-6.01963191104515,2.27079432159177,-2.58500218289964,0.012019152167467,-10.4703069976631,-1.56895682442721
"Insect1502",2.40566016444979,3.33743323776296,0.714637689516974,0.475196596965248,-4.13558878237253,8.9469091112721,-3.22698298726538,1.48076444260231,-2.19501227146565,0.0300748818589074,-6.12922796435345,-0.324738010177316
"Insect1503",5.52352711050185,3.73058136334739,1.09476842674264,0.359384966783496,-1.78827800305536,12.8353322240591,-3.5092531829809,1.61895122151546,-2.09970246254138,0.0484678642535874,-6.68233926987833,-0.336167096083472
"Insect1512",4.16994835081064,2.99588183317864,1.31693551203487,0.263757044175753,-1.70187214415733,10.0417688457786,-2.42870585197248,1.26899284592898,-1.91701279534178,0.088736880111393,-4.91588612663225,0.0584744226873028
"Insect1513",5.18170200460506,4.43783552588069,1.19599334834744,0.263082285049011,-3.51629579543346,13.8796998046436,-4.33286715354908,2.05379980198538,-2.11539859936885,0.0487945609702865,-8.35824079689591,-0.307493510202248
"Insect1514",253.914967506261,35611.0066292524,1.79531695869709,0.222254625387507,-69542.3754790455,70050.2054140581,-130.630002246437,18245.6051772805,-1.85040450685725,0.219492887927554,-35891.3590258537,35630.0990213608
"Insect1515",4.11318781437964,3.63797320465435,1.17538579681346,0.287220231221017,-3.01710864346465,11.2434842722239,-2.66028354694362,1.54078431636222,-1.87813988742817,0.0900757767141266,-5.68016531495774,0.359598221070495
"Insect1554",6.13456131527394,3.30113901132914,1.6782570584234,0.22304887396235,-0.335552254891332,12.6046748854392,-4.03659748303945,1.45242106335366,-2.65086274967438,0.0252965666165014,-6.88329045759998,-1.18990450847891
"Insect1555",8.92802432421487,3.97299632751666,2.24307420016605,0.0254215640403365,1.14109461157231,16.7149540368574,-6.91343551290737,2.53379421245278,-2.73430863354282,0.0063258913391517,-11.8795809135508,-1.94729011226389
"Insect1557",3.20826303774019,3.5343710283553,0.701740593172451,0.478435267818401,-3.71897688583798,10.1355029613184,-2.80260369034971,1.50320134304577,-1.88955338320702,0.0605982001362648,-5.74882418423165,0.143616803532228
"Insect1558",2.58134613752458,3.50669522340145,0.742290659124093,0.458029555170305,-4.2916502051009,9.45434248015007,-3.47621677449527,1.66339261718829,-2.16819482786113,0.0400831403932214,-6.73640639633415,-0.216027152656391
"Insect1559",84.7308325471801,65199.3056695999,0.00129956648582359,0.998963096257091,-127703.560096887,127873.021761981,-57.22399507225,38646.146192506,-0.00148071672624751,0.998818559416927,-75802.2786736537,75687.8306835091
